Province/State,Country/Region,Lat,Long,Date,Confirmed,Deaths,Recovered
Gibraltar,United Kingdom,36.1408,-5.3536,11/23/22,20184,110,0.0
Guernsey,United Kingdom,49.448196,-2.58949,11/23/22,32766,65,0.0
Isle of Man,United Kingdom,54.2361,-4.5481,11/23/22,38008,116,0.0
Jersey,United Kingdom,49.2138,-2.1358,11/23/22,62589,142,0.0
Montserrat,United Kingdom,16.742498,-62.187366,11/23/22,1403,8,0.0
Pitcairn Islands,United Kingdom,-24.3768,-128.3242,11/23/22,4,0,0.0
"Saint Helena, Ascension and Tristan da Cunha",United Kingdom,-7.9467,-14.3559,11/23/22,2159,0,0.0
Turks and Caicos Islands,United Kingdom,21.694,-71.7979,11/23/22,6446,36,0.0
,United Kingdom,55.3781,-3.436,11/23/22,23977633,213089,0.0
,Uruguay,-32.5228,-55.7658,11/23/22,992887,7530,0.0
,Uzbekistan,41.377491,64.585262,11/23/22,245665,1637,0.0
,Vanuatu,-15.3767,166.9592,11/23/22,11981,14,0.0
,Venezuela,6.4238,-66.5897,11/23/22,547049,5827,0.0
,Vietnam,14.058324,108.277199,11/23/22,11512684,43169,0.0
,West Bank and Gaza,31.9522,35.2332,11/23/22,703036,5708,0.0
,Winter Olympics 2022,39.9042,116.4074,11/23/22,535,0,0.0
,Yemen,15.552727,48.516388,11/23/22,11945,2159,0.0
,Zambia,-13.133897,27.849332,11/23/22,333721,4019,0.0
,Zimbabwe,-19.015438,29.154857,11/23/22,257893,5606,0.0
,Afghanistan,33.93911,67.709953,11/24/22,205506,7833,0.0
,Albania,41.1533,20.1683,11/24/22,333305,3594,0.0
,Algeria,28.0339,1.6596,11/24/22,271050,6881,0.0
,Andorra,42.5063,1.5218,11/24/22,46824,156,0.0
,Angola,-11.2027,17.8739,11/24/22,104491,1923,0.0
,Antarctica,-71.9499,23.347,11/24/22,11,0,0.0
,Antigua and Barbuda,17.0608,-61.7964,11/24/22,9106,146,0.0
,Argentina,-38.4161,-63.6167,11/24/22,9723924,130017,0.0
,Armenia,40.0691,45.0382,11/24/22,445631,8709,0.0
Australian Capital Territory,Australia,-35.4735,149.0124,11/24/22,212092,129,0.0
New South Wales,Australia,-33.8688,151.2093,11/24/22,3640480,5540,0.0
Northern Territory,Australia,-12.4634,130.8456,11/24/22,99737,79,0.0
Queensland,Australia,-27.4698,153.0251,11/24/22,1693178,2317,0.0
South Australia,Australia,-34.9285,138.6007,11/24/22,800347,1060,0.0
Tasmania,Australia,-42.8821,147.3272,11/24/22,258301,201,0.0
Victoria,Australia,-37.8136,144.9631,11/24/22,2714014,5999,0.0
Western Australia,Australia,-31.9505,115.8605,11/24/22,1209214,750,0.0
,Austria,47.5162,14.5501,11/24/22,5535259,21165,0.0
,Azerbaijan,40.1431,47.5769,11/24/22,824127,9975,0.0
,Bahamas,25.025885,-78.035889,11/24/22,37471,833,0.0
,Bahrain,26.0275,50.55,11/24/22,695584,1535,0.0
,Bangladesh,23.685,90.3563,11/24/22,2036469,29431,0.0
,Barbados,13.1939,-59.5432,11/24/22,103955,564,0.0
,Belarus,53.7098,27.9534,11/24/22,994037,7118,0.0
,Belgium,50.8333,4.469936,11/24/22,4633112,33042,0.0
,Belize,17.1899,-88.4976,11/24/22,69012,688,0.0
,Benin,9.3077,2.3158,11/24/22,27922,163,0.0
,Bhutan,27.5142,90.4336,11/24/22,62488,21,0.0
,Bolivia,-16.2902,-63.5887,11/24/22,1110413,22244,0.0
,Bosnia and Herzegovina,43.9159,17.6791,11/24/22,400448,16199,0.0
,Botswana,-22.3285,24.6849,11/24/22,326344,2790,0.0
,Brazil,-14.235,-51.9253,11/24/22,35105241,689342,0.0
,Brunei,4.5353,114.7277,11/24/22,253406,225,0.0
,Bulgaria,42.7339,25.4858,11/24/22,1286305,38022,0.0
,Burkina Faso,12.2383,-1.5616,11/24/22,21631,387,0.0
,Burma,21.9162,95.956,11/24/22,633118,19488,0.0
,Burundi,-3.3731,29.9189,11/24/22,50778,38,0.0
,Cabo Verde,16.5388,-23.0418,11/24/22,62892,412,0.0
,Cambodia,11.55,104.9167,11/24/22,138046,3056,0.0
,Cameroon,3.848,11.5021,11/24/22,123993,1965,0.0
Alberta,Canada,53.9333,-116.5765,11/24/22,618030,5177,
British Columbia,Canada,53.7267,-127.6476,11/24/22,389479,4642,
Diamond Princess,Canada,0.0,0.0,11/24/22,0,1,
Grand Princess,Canada,0.0,0.0,11/24/22,13,0,
Manitoba,Canada,53.7609,-98.8139,11/24/22,152072,2256,
New Brunswick,Canada,46.5653,-66.4619,11/24/22,81787,603,
Newfoundland and Labrador,Canada,53.1355,-57.6604,11/24/22,53150,268,
Northwest Territories,Canada,64.8255,-124.8457,11/24/22,11511,22,
Nova Scotia,Canada,44.682,-63.7443,11/24/22,131825,628,
Nunavut,Canada,70.2998,-83.1076,11/24/22,3531,7,
Ontario,Canada,51.2538,-85.3232,11/24/22,1531052,15176,
Prince Edward Island,Canada,46.5107,-63.4168,11/24/22,54257,74,
Quebec,Canada,52.9399,-73.5491,11/24/22,1247245,17302,
Repatriated Travellers,Canada,,,11/24/22,13,0,
Saskatchewan,Canada,52.9399,-106.4509,11/24/22,148288,1662,
Yukon,Canada,64.2823,-135.0,11/24/22,4989,32,
,Central African Republic,6.6111,20.9394,11/24/22,15311,113,0.0
,Chad,15.4542,18.7322,11/24/22,7641,194,0.0
,Chile,-35.6751,-71.543,11/24/22,4895292,62288,0.0
Anhui,China,31.8257,117.2264,11/24/22,1572,6,0.0
Beijing,China,40.1824,116.4142,11/24/22,8354,13,0.0
Chongqing,China,30.0572,107.874,11/24/22,4551,6,0.0
Fujian,China,26.0789,117.9874,11/24/22,5787,1,0.0
Gansu,China,35.7518,104.2861,11/24/22,1523,2,0.0
Guangdong,China,23.3417,113.4244,11/24/22,29131,8,0.0
Guangxi,China,23.8298,108.7881,11/24/22,2364,2,0.0
Guizhou,China,26.8154,106.8748,11/24/22,1178,2,0.0
Hainan,China,19.1959,109.7453,11/24/22,9035,6,0.0
Hebei,China,39.549,116.1306,11/24/22,2182,7,
Heilongjiang,China,47.862,127.7615,11/24/22,3904,13,0.0
Henan,China,37.8957,114.9042,11/24/22,6468,23,
Hong Kong,China,22.3,114.2,11/24/22,2068310,10647,0.0
Hubei,China,30.9756,112.2707,11/24/22,68511,4512,0.0
Hunan,China,27.6104,111.7088,11/24/22,1932,4,0.0
Inner Mongolia,China,44.0935,113.9448,11/24/22,7048,1,0.0
Jiangsu,China,32.9711,119.455,11/24/22,3259,0,0.0
Jiangxi,China,27.614,115.7221,11/24/22,1522,1,0.0
Jilin,China,43.6661,126.1923,11/24/22,40356,5,0.0
Liaoning,China,41.2956,122.6085,11/24/22,2243,2,0.0
Macau,China,22.1667,113.55,11/24/22,796,6,0.0
Ningxia,China,37.2692,106.1655,11/24/22,227,0,0.0
Qinghai,China,35.7452,95.9956,11/24/22,392,0,0.0
Shaanxi,China,35.1917,108.8701,11/24/22,4783,3,0.0
Shandong,China,36.3427,118.1498,11/24/22,3502,7,0.0
Shanghai,China,31.202,121.4491,11/24/22,64453,595,0.0
Shanxi,China,37.5777,112.2922,11/24/22,3081,0,0.0
Sichuan,China,30.6171,102.7103,11/24/22,8487,4,0.0
Tianjin,China,39.3054,117.323,11/24/22,2578,3,0.0
Tibet,China,31.6927,88.0924,11/24/22,1498,0,0.0
Unknown,China,,,11/24/22,1080817,0,0.0
Xinjiang,China,41.1129,85.2401,11/24/22,2414,3,0.0
Yunnan,China,24.974,101.487,11/24/22,3478,2,0.0
Zhejiang,China,29.1832,120.0934,11/24/22,3940,1,0.0
,Colombia,4.5709,-74.2973,11/24/22,6312657,141881,0.0
,Comoros,-11.6455,43.3333,11/24/22,8941,161,0.0
,Congo (Brazzaville),-0.228,15.8277,11/24/22,25375,386,0.0
,Congo (Kinshasa),-4.0383,21.7587,11/24/22,93837,1452,0.0
,Costa Rica,9.7489,-83.7534,11/24/22,1143597,9031,0.0
,Cote d'Ivoire,7.54,-5.5471,11/24/22,87883,830,0.0
,Croatia,45.1,15.2,11/24/22,1252367,17282,0.0
,Cuba,21.521757,-77.781167,11/24/22,1111360,8530,0.0
,Cyprus,35.1264,33.4299,11/24/22,610023,1218,0.0
,Czechia,49.8175,15.473,11/24/22,4531859,41783,0.0
Faroe Islands,Denmark,61.8926,-6.9118,11/24/22,34658,28,0.0
Greenland,Denmark,71.7069,-42.6043,11/24/22,11971,21,0.0
,Denmark,56.2639,9.5018,11/24/22,3348972,7508,0.0
,Diamond Princess,0.0,0.0,11/24/22,712,13,0.0
,Djibouti,11.8251,42.5903,11/24/22,15690,189,0.0
,Dominica,15.415,-61.371,11/24/22,15760,74,0.0
,Dominican Republic,18.7357,-70.1627,11/24/22,648456,4384,0.0
,Ecuador,-1.8312,-78.1834,11/24/22,1009958,35940,0.0
,Egypt,26.820553,30.802498,11/24/22,515645,24798,0.0
,El Salvador,13.7942,-88.8965,11/24/22,201785,4230,0.0
,Equatorial Guinea,1.6508,10.2679,11/24/22,17182,183,0.0
,Eritrea,15.1794,39.7823,11/24/22,10189,103,0.0
,Estonia,58.5953,25.0136,11/24/22,608796,2757,0.0
,Eswatini,-26.5225,31.4659,11/24/22,73770,1422,0.0
,Ethiopia,9.145,40.4897,11/24/22,494428,7572,0.0
,Fiji,-17.7134,178.065,11/24/22,68375,878,0.0
,Finland,61.92411,25.748151,11/24/22,1394254,7265,0.0
French Guiana,France,3.9339,-53.1258,11/24/22,94729,411,0.0
French Polynesia,France,-17.6797,149.4068,11/24/22,76827,649,0.0
Guadeloupe,France,16.265,-61.551,11/24/22,197105,993,0.0
Martinique,France,14.6415,-61.0242,11/24/22,223877,1057,0.0
Mayotte,France,-12.8275,45.166244,11/24/22,40612,187,0.0
New Caledonia,France,-20.904305,165.618042,11/24/22,75258,314,0.0
Reunion,France,-21.1151,55.5364,11/24/22,479430,902,0.0
Saint Barthelemy,France,17.9,-62.8333,11/24/22,5336,6,0.0
Saint Pierre and Miquelon,France,46.8852,-56.3159,11/24/22,3248,1,0.0
St Martin,France,18.0708,-63.0501,11/24/22,12034,63,0.0
Wallis and Futuna,France,-14.2938,-178.1165,11/24/22,3415,7,0.0
,France,46.2276,2.2137,11/24/22,36529317,155021,0.0
,Gabon,-0.8037,11.6094,11/24/22,48972,306,0.0
,Gambia,13.4432,-15.3101,11/24/22,12586,372,0.0
,Georgia,42.3154,43.3569,11/24/22,1805698,16885,0.0
,Germany,51.165691,10.451526,11/24/22,36318461,157114,0.0
,Ghana,7.9465,-1.0232,11/24/22,171009,1461,0.0
,Greece,39.0742,21.8243,11/24/22,5360506,34178,0.0
,Grenada,12.1165,-61.679,11/24/22,19616,237,0.0
,Guatemala,15.7835,-90.2308,11/24/22,1151582,19943,0.0
,Guinea,9.9456,-9.6966,11/24/22,38153,464,0.0
,Guinea-Bissau,11.8037,-15.1804,11/24/22,8848,176,0.0
,Guyana,4.860416,-58.93018,11/24/22,71560,1284,0.0
,Haiti,18.9712,-72.2852,11/24/22,33846,860,0.0
,Holy See,41.9029,12.4534,11/24/22,29,0,0.0
,Honduras,15.2,-86.2419,11/24/22,457676,11043,0.0
,Hungary,47.1625,19.5033,11/24/22,2162093,48245,0.0
,Iceland,64.9631,-19.0208,11/24/22,206803,219,0.0
,India,20.593684,78.96288,11/24/22,44672048,530604,0.0
,Indonesia,-0.7893,113.9213,11/24/22,6634648,159565,0.0
,Iran,32.427908,53.688046,11/24/22,7559467,144633,0.0
,Iraq,33.223191,43.679291,11/24/22,2463021,25363,0.0
,Ireland,53.1424,-7.6921,11/24/22,1678827,8170,0.0
,Israel,31.046051,34.851612,11/24/22,4711855,11823,0.0
,Italy,41.87194,12.56738,11/24/22,24031538,180518,0.0
,Jamaica,18.1096,-77.2975,11/24/22,152517,3399,0.0
,Japan,36.204824,138.252924,11/24/22,24151056,48780,0.0
,Jordan,31.24,36.51,11/24/22,1746997,14122,0.0
,Kazakhstan,48.0196,66.9237,11/24/22,1485635,19053,0.0
,Kenya,-0.0236,37.9062,11/24/22,341319,5684,0.0
,Kiribati,-3.3704,-168.734,11/24/22,3430,13,0.0
,"Korea, North",40.3399,127.5101,11/24/22,1,6,0.0
,"Korea, South",35.907757,127.766922,11/24/22,26837840,30278,0.0
,Kosovo,42.602636,20.902977,11/24/22,272204,3202,0.0
,Kuwait,29.31166,47.481766,11/24/22,662617,2569,0.0
,Kyrgyzstan,41.20438,74.766098,11/24/22,206511,2991,0.0
,Laos,19.85627,102.495496,11/24/22,216568,758,0.0
,Latvia,56.8796,24.6032,11/24/22,961627,6086,0.0
,Lebanon,33.8547,35.8623,11/24/22,1220272,10732,0.0
,Lesotho,-29.61,28.2336,11/24/22,34490,706,0.0
,Liberia,6.428055,-9.429499,11/24/22,8014,294,0.0
,Libya,26.3351,17.228331,11/24/22,507078,6437,0.0
,Liechtenstein,47.14,9.55,11/24/22,20859,87,0.0
,Lithuania,55.1694,23.8813,11/24/22,1274185,9424,0.0
,Luxembourg,49.8153,6.1296,11/24/22,305929,1158,0.0
,MS Zaandam,0.0,0.0,11/24/22,9,2,0.0
,Madagascar,-18.766947,46.869107,11/24/22,67054,1411,0.0
,Malawi,-13.2543,34.3015,11/24/22,88073,2685,0.0
,Malaysia,4.210484,101.975766,11/24/22,4978350,36636,0.0
,Maldives,3.2028,73.2207,11/24/22,185584,311,0.0
,Mali,17.570692,-3.996166,11/24/22,32757,742,0.0
,Malta,35.9375,14.3754,11/24/22,115750,809,0.0
,Marshall Islands,7.1315,171.1845,11/24/22,15501,17,0.0
,Mauritania,21.0079,-10.9408,11/24/22,63419,997,0.0
,Mauritius,-20.348404,57.552152,11/24/22,271867,1034,0.0
,Mexico,23.6345,-102.5528,11/24/22,7125176,330495,0.0
,Micronesia,7.4256,150.5508,11/24/22,22203,55,0.0
,Moldova,47.4116,28.3699,11/24/22,594754,11913,0.0
,Monaco,43.7333,7.4167,11/24/22,15285,65,0.0
,Mongolia,46.8625,103.8467,11/24/22,991461,2134,0.0
,Montenegro,42.708678,19.37439,11/24/22,283586,2789,0.0
,Morocco,31.7917,-7.0926,11/24/22,1267966,16283,0.0
,Mozambique,-18.665695,35.529562,11/24/22,230590,2224,
,Namibia,-22.9576,18.4904,11/24/22,169946,4080,0.0
,Nauru,-0.5228,166.9315,11/24/22,4621,1,0.0
,Nepal,28.1667,84.25,11/24/22,1000865,12019,0.0
Aruba,Netherlands,12.5211,-69.9683,11/24/22,43568,236,0.0
"Bonaire, Sint Eustatius and Saba",Netherlands,12.1784,-68.2385,11/24/22,11544,38,0.0
Curacao,Netherlands,12.1696,-68.99,11/24/22,45559,295,0.0
Sint Maarten,Netherlands,18.0425,-63.0548,11/24/22,10949,89,0.0
,Netherlands,52.1326,5.2913,11/24/22,8536718,22901,0.0
Cook Islands,New Zealand,-21.2367,-159.7777,11/24/22,6389,1,0.0
Niue,New Zealand,-19.0544,-169.8672,11/24/22,104,0,0.0
,New Zealand,-40.9006,174.886,11/24/22,1918070,2182,0.0
,Nicaragua,12.865416,-85.207229,11/24/22,15232,245,0.0
,Niger,17.607789,8.081666,11/24/22,9430,314,0.0
,Nigeria,9.082,8.6753,11/24/22,266283,3155,0.0
,North Macedonia,41.6086,21.7453,11/24/22,344710,9568,0.0
,Norway,60.472,8.4689,11/24/22,1468135,4332,0.0
,Oman,21.512583,55.923255,11/24/22,399027,4628,0.0
,Pakistan,30.3753,69.3451,11/24/22,1574965,30630,0.0
,Palau,7.515,134.5825,11/24/22,5684,7,0.0
,Panama,8.538,-80.7821,11/24/22,995726,8519,0.0
,Papua New Guinea,-6.314993,143.95555,11/24/22,45819,668,0.0
,Paraguay,-23.4425,-58.4438,11/24/22,718071,19611,0.0
,Peru,-9.19,-75.0152,11/24/22,4209905,217314,0.0
,Philippines,12.879721,121.774017,11/24/22,4029201,64524,0.0
,Poland,51.9194,19.1451,11/24/22,6350427,118296,0.0
,Portugal,39.3999,-8.2245,11/24/22,5537108,25395,0.0
,Qatar,25.3548,51.1839,11/24/22,476976,684,0.0
,Romania,45.9432,24.9668,11/24/22,3294447,67253,0.0
,Russia,61.52401,105.318756,11/24/22,21250733,383785,0.0
,Rwanda,-1.9403,29.8739,11/24/22,132681,1467,0.0
,Saint Kitts and Nevis,17.357822,-62.782998,11/24/22,6556,46,0.0
,Saint Lucia,13.9094,-60.9789,11/24/22,29692,408,0.0
,Saint Vincent and the Grenadines,12.9843,-61.2872,11/24/22,9462,116,0.0
,Samoa,-13.759,-172.1046,11/24/22,15967,29,0.0
,San Marino,43.9424,12.4578,11/24/22,22091,119,0.0
,Sao Tome and Principe,0.1864,6.6131,11/24/22,6278,77,0.0
,Saudi Arabia,23.885942,45.079162,11/24/22,825332,9454,0.0
,Senegal,14.4974,-14.4524,11/24/22,88859,1968,0.0
,Serbia,44.0165,21.0059,11/24/22,2420189,17353,0.0
,Seychelles,-4.6796,55.492,11/24/22,49862,171,0.0
,Sierra Leone,8.460555,-11.779889,11/24/22,7758,126,0.0
,Singapore,1.2833,103.8333,11/24/22,2160324,1701,0.0
,Slovakia,48.669,19.699,11/24/22,2648927,20722,0.0
,Slovenia,46.1512,14.9955,11/24/22,1251867,6923,0.0
,Solomon Islands,-9.6457,160.1562,11/24/22,24575,153,0.0
,Somalia,5.152149,46.199616,11/24/22,27286,1361,0.0
,South Africa,-30.5595,22.9375,11/24/22,4039858,102395,0.0
,South Sudan,6.877,31.307,11/24/22,18348,138,0.0
,Spain,40.463667,-3.74922,11/24/22,13573721,115641,0.0
,Sri Lanka,7.873054,80.771797,11/24/22,671610,16797,0.0
,Sudan,12.8628,30.2176,11/24/22,63637,4990,0.0
,Summer Olympics 2020,35.6491,139.7737,11/24/22,865,0,0.0
,Suriname,3.9193,-56.0278,11/24/22,81228,1392,0.0
,Sweden,60.128161,18.643501,11/24/22,2626686,21034,0.0
,Switzerland,46.8182,8.2275,11/24/22,4318881,14116,0.0
,Syria,34.802075,38.996815,11/24/22,57392,3163,
,Taiwan*,23.7,121.0,11/24/22,8226995,14125,0.0
,Tajikistan,38.861,71.2761,11/24/22,17786,125,0.0
,Tanzania,-6.369028,34.888822,11/24/22,40471,845,0.0
,Thailand,15.870032,100.992541,11/24/22,4702330,33106,0.0
,Timor-Leste,-8.874217,125.727539,11/24/22,23336,138,
,Togo,8.6195,0.8248,11/24/22,39326,290,0.0
,Tonga,-21.179,-175.1982,11/24/22,16182,12,0.0
,Trinidad and Tobago,10.6918,-61.2225,11/24/22,185237,4266,0.0
,Tunisia,33.886917,9.537499,11/24/22,1146991,29268,0.0
,Turkey,38.9637,35.2433,11/24/22,16919638,101203,0.0
,Tuvalu,-7.1095,177.6493,11/24/22,2828,0,0.0
,US,40.0,-100.0,11/24/22,98538940,1079015,0.0
,Uganda,1.373333,32.290275,11/24/22,169663,3630,0.0
,Ukraine,48.3794,31.1656,11/24/22,5642326,118400,0.0
,United Arab Emirates,23.424076,53.847818,11/24/22,1043390,2348,0.0
Anguilla,United Kingdom,18.2206,-63.0686,11/24/22,3904,12,0.0
Bermuda,United Kingdom,32.3078,-64.7505,11/24/22,18463,151,0.0
British Virgin Islands,United Kingdom,18.4207,-64.64,11/24/22,7305,64,0.0
Cayman Islands,United Kingdom,19.3133,-81.2546,11/24/22,31194,36,0.0
Channel Islands,United Kingdom,49.3723,-2.3644,11/24/22,0,0,0.0
Falkland Islands (Malvinas),United Kingdom,-51.7963,-59.5236,11/24/22,1930,0,0.0
Gibraltar,United Kingdom,36.1408,-5.3536,11/24/22,20184,110,0.0
Guernsey,United Kingdom,49.448196,-2.58949,11/24/22,32766,65,0.0
Isle of Man,United Kingdom,54.2361,-4.5481,11/24/22,38008,116,0.0
Jersey,United Kingdom,49.2138,-2.1358,11/24/22,62589,142,0.0
Montserrat,United Kingdom,16.742498,-62.187366,11/24/22,1403,8,0.0
Pitcairn Islands,United Kingdom,-24.3768,-128.3242,11/24/22,4,0,0.0
"Saint Helena, Ascension and Tristan da Cunha",United Kingdom,-7.9467,-14.3559,11/24/22,2162,0,0.0
Turks and Caicos Islands,United Kingdom,21.694,-71.7979,11/24/22,6446,36,0.0
,United Kingdom,55.3781,-3.436,11/24/22,23998168,213138,0.0
,Uruguay,-32.5228,-55.7658,11/24/22,992887,7530,0.0
,Uzbekistan,41.377491,64.585262,11/24/22,245763,1637,0.0
,Vanuatu,-15.3767,166.9592,11/24/22,11981,14,0.0
,Venezuela,6.4238,-66.5897,11/24/22,547049,5827,0.0
,Vietnam,14.058324,108.277199,11/24/22,11513173,43170,0.0
,West Bank and Gaza,31.9522,35.2332,11/24/22,703036,5708,0.0
,Winter Olympics 2022,39.9042,116.4074,11/24/22,535,0,0.0
,Yemen,15.552727,48.516388,11/24/22,11945,2159,0.0
,Zambia,-13.133897,27.849332,11/24/22,333721,4019,0.0
,Zimbabwe,-19.015438,29.154857,11/24/22,257893,5606,0.0
,Afghanistan,33.93911,67.709953,11/25/22,205541,7833,0.0
,Albania,41.1533,20.1683,11/25/22,333316,3594,0.0
,Algeria,28.0339,1.6596,11/25/22,271057,6881,0.0
,Andorra,42.5063,1.5218,11/25/22,46824,156,0.0
,Angola,-11.2027,17.8739,11/25/22,104491,1923,0.0
,Antarctica,-71.9499,23.347,11/25/22,11,0,0.0
,Antigua and Barbuda,17.0608,-61.7964,11/25/22,9106,146,0.0
,Argentina,-38.4161,-63.6167,11/25/22,9723924,130017,0.0
,Armenia,40.0691,45.0382,11/25/22,445631,8709,0.0
Australian Capital Territory,Australia,-35.4735,149.0124,11/25/22,212092,129,0.0
New South Wales,Australia,-33.8688,151.2093,11/25/22,3640480,5540,0.0
Northern Territory,Australia,-12.4634,130.8456,11/25/22,99737,79,0.0
Queensland,Australia,-27.4698,153.0251,11/25/22,1693178,2331,0.0
South Australia,Australia,-34.9285,138.6007,11/25/22,809861,1067,0.0
Tasmania,Australia,-42.8821,147.3272,11/25/22,260950,201,0.0
Victoria,Australia,-37.8136,144.9631,11/25/22,2717657,6003,0.0
Western Australia,Australia,-31.9505,115.8605,11/25/22,1209214,750,0.0
,Austria,47.5162,14.5501,11/25/22,5539629,21179,0.0
,Azerbaijan,40.1431,47.5769,11/25/22,824168,9975,0.0
,Bahamas,25.025885,-78.035889,11/25/22,37471,833,0.0
,Bahrain,26.0275,50.55,11/25/22,695676,1535,0.0
,Bangladesh,23.685,90.3563,11/25/22,2036488,29431,0.0
,Barbados,13.1939,-59.5432,11/25/22,103955,564,0.0
,Belarus,53.7098,27.9534,11/25/22,994037,7118,0.0
,Belgium,50.8333,4.469936,11/25/22,4633112,33042,0.0
,Belize,17.1899,-88.4976,11/25/22,69012,688,0.0
,Benin,9.3077,2.3158,11/25/22,27922,163,0.0
,Bhutan,27.5142,90.4336,11/25/22,62488,21,0.0
,Bolivia,-16.2902,-63.5887,11/25/22,1110505,22244,0.0
,Bosnia and Herzegovina,43.9159,17.6791,11/25/22,400466,16200,0.0
,Botswana,-22.3285,24.6849,11/25/22,326344,2790,0.0
,Brazil,-14.235,-51.9253,11/25/22,35149503,689442,0.0
,Brunei,4.5353,114.7277,11/25/22,253406,225,0.0
,Bulgaria,42.7339,25.4858,11/25/22,1286488,38027,0.0
,Burkina Faso,12.2383,-1.5616,11/25/22,21631,387,0.0
,Burma,21.9162,95.956,11/25/22,633137,19488,0.0
,Burundi,-3.3731,29.9189,11/25/22,50778,38,0.0
,Cabo Verde,16.5388,-23.0418,11/25/22,62927,412,0.0
,Cambodia,11.55,104.9167,11/25/22,138055,3056,0.0
,Cameroon,3.848,11.5021,11/25/22,123993,1965,0.0
Alberta,Canada,53.9333,-116.5765,11/25/22,618030,5177,
British Columbia,Canada,53.7267,-127.6476,11/25/22,389479,4642,
Diamond Princess,Canada,0.0,0.0,11/25/22,0,1,
Grand Princess,Canada,0.0,0.0,11/25/22,13,0,
Manitoba,Canada,53.7609,-98.8139,11/25/22,152072,2256,
New Brunswick,Canada,46.5653,-66.4619,11/25/22,81787,603,
Newfoundland and Labrador,Canada,53.1355,-57.6604,11/25/22,53150,268,
Northwest Territories,Canada,64.8255,-124.8457,11/25/22,11511,22,
Nova Scotia,Canada,44.682,-63.7443,11/25/22,131825,628,
Nunavut,Canada,70.2998,-83.1076,11/25/22,3531,7,
Ontario,Canada,51.2538,-85.3232,11/25/22,1531401,15176,
Prince Edward Island,Canada,46.5107,-63.4168,11/25/22,54257,74,
Quebec,Canada,52.9399,-73.5491,11/25/22,1248200,17314,
Repatriated Travellers,Canada,,,11/25/22,13,0,
Saskatchewan,Canada,52.9399,-106.4509,11/25/22,148288,1662,
Yukon,Canada,64.2823,-135.0,11/25/22,4989,32,
,Central African Republic,6.6111,20.9394,11/25/22,15311,113,0.0
,Chad,15.4542,18.7322,11/25/22,7641,194,0.0
,Chile,-35.6751,-71.543,11/25/22,4900851,62332,0.0
Anhui,China,31.8257,117.2264,11/25/22,1578,6,0.0
Beijing,China,40.1824,116.4142,11/25/22,8941,13,0.0
Chongqing,China,30.0572,107.874,11/25/22,4811,6,0.0
Fujian,China,26.0789,117.9874,11/25/22,5787,1,0.0
Gansu,China,35.7518,104.2861,11/25/22,1534,2,0.0
Guangdong,China,23.3417,113.4244,11/25/22,30147,8,0.0
Guangxi,China,23.8298,108.7881,11/25/22,2366,2,0.0
Guizhou,China,26.8154,106.8748,11/25/22,1209,2,0.0
Hainan,China,19.1959,109.7453,11/25/22,9048,6,0.0
Hebei,China,39.549,116.1306,11/25/22,2182,7,
Heilongjiang,China,47.862,127.7615,11/25/22,4012,13,0.0
Henan,China,37.8957,114.9042,11/25/22,6468,23,
Hong Kong,China,22.3,114.2,11/25/22,2077188,10663,0.0
Hubei,China,30.9756,112.2707,11/25/22,68523,4512,0.0
Hunan,China,27.6104,111.7088,11/25/22,1961,4,0.0
Inner Mongolia,China,44.0935,113.9448,11/25/22,7161,1,0.0
Jiangsu,China,32.9711,119.455,11/25/22,3305,0,0.0
Jiangxi,China,27.614,115.7221,11/25/22,1528,1,0.0
Jilin,China,43.6661,126.1923,11/25/22,40364,5,0.0
Liaoning,China,41.2956,122.6085,11/25/22,2295,2,0.0
Macau,China,22.1667,113.55,11/25/22,796,6,0.0
Ningxia,China,37.2692,106.1655,11/25/22,227,0,0.0
Qinghai,China,35.7452,95.9956,11/25/22,399,0,0.0
Shaanxi,China,35.1917,108.8701,11/25/22,4822,3,0.0
Shandong,China,36.3427,118.1498,11/25/22,3592,7,0.0
Shanghai,China,31.202,121.4491,11/25/22,64467,595,0.0
Shanxi,China,37.5777,112.2922,11/25/22,3081,0,0.0
Sichuan,China,30.6171,102.7103,11/25/22,8648,4,0.0
Tianjin,China,39.3054,117.323,11/25/22,2588,3,0.0
Tibet,China,31.6927,88.0924,11/25/22,1500,0,0.0
Unknown,China,,,11/25/22,1109947,0,0.0
Xinjiang,China,41.1129,85.2401,11/25/22,2455,3,0.0
Yunnan,China,24.974,101.487,11/25/22,3612,2,0.0
Zhejiang,China,29.1832,120.0934,11/25/22,3940,1,0.0
,Colombia,4.5709,-74.2973,11/25/22,6312657,141881,0.0
,Comoros,-11.6455,43.3333,11/25/22,8941,161,0.0
,Congo (Brazzaville),-0.228,15.8277,11/25/22,25375,386,0.0
,Congo (Kinshasa),-4.0383,21.7587,11/25/22,93837,1452,0.0
,Costa Rica,9.7489,-83.7534,11/25/22,1143597,9031,0.0
,Cote d'Ivoire,7.54,-5.5471,11/25/22,87883,830,0.0
,Croatia,45.1,15.2,11/25/22,1252608,17288,0.0
,Cuba,21.521757,-77.781167,11/25/22,1111363,8530,0.0
,Cyprus,35.1264,33.4299,11/25/22,614237,1226,0.0
,Czechia,49.8175,15.473,11/25/22,4532640,41791,0.0
Faroe Islands,Denmark,61.8926,-6.9118,11/25/22,34658,28,0.0
